['2018-07-08', 126648.72, '81.37', '78.78', '79.87', '118.29B']
['2018-07-09', 10029879.0, '81.37', '78.78', '81.91', '118.29B']
['2018-07-09', 294883.88, '81.37', '78.78', '81.91', '118.29B']
['2018-07-10', 175007.75, '81.01', '78.84', '82.75', '118.29B']
['2018-07-10', 5707500.0, '81.01', '78.84', '82.75', '118.29B']
['2018-07-10', 129851.15, '81.01', '78.84', '82.75', '118.29B']
['2018-07-11', 291894.08, '80.71', '78.96', '82.03', '118.29B']
['2018-07-11', 129851.15, '80.71', '78.96', '82.03', '118.29B']
['2018-07-13', 339000.0, '83.47', '79.69', '77.04', '118.29B']
['2018-07-13', 167090.4, '83.47', '79.69', '77.04', '118.29B']
['2018-07-18', 1350000.0, '85.81', '81.97', '75.42', '118.29B']
['2018-07-18', 13520566.8, '85.81', '81.97', '75.42', '118.29B']
['2018-07-18', 546388.0, '85.81', '81.97', '75.42', '118.29B']
['2018-07-23', 605346.0, '83.77', '79.57', '75.84', '118.29B']
['2018-07-23', 132400.67, '83.77', '79.57', '75.84', '118.29B']
['2018-07-24', 14614705.6, '83.41', '79.14', '76.50', '118.29B']
['2018-07-24', 141049.96, '83.41', '79.14', '76.50', '118.29B']
['2018-07-26', 221103.0, '83.35', '79.20', '73.74', '118.29B']
['2018-08-02', 9318593.91, '79.69', '74.22', '61.43', '98.20B']
['2018-08-07', 9318593.91, '81.97', '74.40', '57.29', '98.20B']
['2018-08-07', 3542477.6, '81.97', '74.40', '57.29', '98.20B']
['2018-08-08', 1796000.0, '81.37', '76.20', '56.81', '98.20B']
['2018-08-10', 24588322.18, '79.57', '75.42', '53.80', '98.20B']
['2018-08-10', 782501.66, '79.57', '75.42', '53.80', '98.20B']
['2018-08-13', 9318593.91, '79.14', '75.42', '50.74', '98.20B']
['2018-08-15', 24588322.18, '79.20', '77.40', '53.14', '98.20B']
['2018-08-16', 877127.42, '78.24', '77.94', '51.64', '98.20B']
['2018-08-16', 411948.95, '78.24', '77.94', '51.64', '98.20B']
['2018-08-16', 302892.9, '78.24', '77.94', '51.64', '98.20B']
['2018-08-16', 102900.0, '78.24', '77.94', '51.64', '98.20B']
['2018-08-23', 9318593.91, '74.22', '76.86', '47.62', '98.20B']
['2018-08-24', 218190.0, '74.10', '74.70', '47.20', '98.20B']
['2018-08-27', 4850000.0, '74.40', '76.26', '46.48', '98.20B']
['2018-08-27', 4850000.0, '74.40', '76.26', '46.48', '98.20B']
['2018-08-27', 904466.08, '74.40', '76.26', '46.48', '98.20B']
['2018-08-28', 9318593.91, '76.20', '74.88', '45.82', '98.20B']
['2018-08-30', 141188683.22, '75.42', '76.56', '48.04', '98.20B']
['2018-08-30', 923986.9, '75.42', '76.56', '48.04', '98.20B']
['2018-08-31', 18940012.0, '75.42', '76.56', '48.04', '98.20B']
['2018-09-04', 9889172.0, '77.40', '77.40', '47.74', '98.20B']
['2018-09-04', 2875699.2, '77.40', '77.40', '47.74', '98.20B']
['2018-09-11', 26988847.97, '77.34', '75.42', '42.76', '98.20B']
['2018-09-11', 839957.51, '77.34', '75.42', '42.76', '98.20B']
