Date,Index
10/31/2013,"11977,48"
11/1/2013,"12052,59"
11/4/2013,"12135,71"
11/5/2013,"12151,68"
11/6/2013,"12210,3"
11/7/2013,"12044,94"
11/8/2013,"12232,63"
11/11/2013,"12204,38"
11/12/2013,"12181,22"
11/13/2013,"12252,26"
11/14/2013,"12301,71"
11/15/2013,"12322,48"
11/18/2013,"12407,31"
11/19/2013,"12361,22"
11/20/2013,"12299,47"
11/21/2013,"12472,17"
11/22/2013,"12605,85"
11/25/2013,"12597,46"
11/26/2013,"12697,65"
11/27/2013,"12787,62"
11/29/2013,"12722,54"
12/2/2013,"12626,56"
12/3/2013,"12553,19"
12/4/2013,"12445,1"
12/5/2013,"12449,73"
12/6/2013,"12607,7"
12/9/2013,"12594,06"
12/10/2013,"12543,83"
12/11/2013,"12367,88"
12/12/2013,"12422,24"
12/13/2013,"12443,7"
12/16/2013,"12593,44"
12/17/2013,"12612,66"
12/18/2013,"12782,6"
12/19/2013,"12715,11"
12/20/2013,"12927,82"
12/23/2013,"12952,08"
12/24/2013,"13021,76"
12/26/2013,"13126,8"
12/27/2013,"13077,11"
12/30/2013,"13038,19"
12/31/2013,"13097,03"
1/2/2014,12939
1/3/2014,"12995,3"
1/6/2014,"12967,73"
1/7/2014,"13077,23"
1/8/2014,"13130,75"
1/9/2014,"13224,95"
1/10/2014,"13294,12"
1/13/2014,"13229,91"
1/14/2014,"13314,79"
1/15/2014,"13407,89"
1/16/2014,"13429,3"
1/17/2014,"13413,78"
1/21/2014,"13475,22"
1/22/2014,"13675,64"
1/23/2014,"13485,81"
1/24/2014,"13046,22"
1/27/2014,"13044,98"
1/28/2014,"13115,45"
1/29/2014,"12871,44"
1/30/2014,"12939,85"
1/31/2014,"13016,27"
2/3/2014,"12636,39"
2/4/2014,"12674,27"
2/5/2014,"12655,09"
2/6/2014,"12735,23"
2/7/2014,"12976,08"
2/10/2014,"12908,15"
2/11/2014,"13072,95"
2/12/2014,"13154,09"
2/13/2014,"13238,39"
2/14/2014,"13326,02"
2/18/2014,"13403,03"
2/19/2014,"13270,95"
2/20/2014,"13458,82"
2/21/2014,"13448,54"
2/24/2014,"13578,32"
2/25/2014,"13443,76"
2/26/2014,"13391,16"
2/27/2014,"13525,83"
2/28/2014,"13542,26"
3/3/2014,"13546,99"
3/4/2014,"13813,33"
3/5/2014,"13808,66"
3/6/2014,"13808,93"
3/7/2014,"13816,09"
3/10/2014,"13721,91"
3/11/2014,"13538,78"
3/12/2014,"13532,54"
3/13/2014,"13343,01"
3/14/2014,"13363,23"
3/17/2014,"13506,6"
3/18/2014,"13599,22"
3/19/2014,"13450,78"
3/20/2014,"13459,88"
3/21/2014,"13400,76"
3/24/2014,"13337,3"
3/25/2014,"13435,51"
3/26/2014,"13284,48"
3/27/2014,"13197,45"
3/28/2014,"13296,26"
3/31/2014,"13501,34"
4/1/2014,"13684,8"
4/2/2014,"13753,7"
4/3/2014,"13709,54"
4/4/2014,"13400,53"
4/7/2014,"13191,32"
4/8/2014,"13110,7"
4/9/2014,"13351,06"
4/10/2014,"13024,69"
4/11/2014,"12883,13"
4/14/2014,"12975,63"
4/15/2014,"13112,55"
4/16/2014,13324
4/17/2014,"13471,73"
4/21/2014,"13502,93"
4/22/2014,"13451,86"
4/23/2014,"13575,15"
4/24/2014,"13453,81"
4/25/2014,"13281,18"
4/28/2014,"13225,23"
4/29/2014,"13358,41"
4/30/2014,"13439,05"
5/1/2014,"13420,01"
5/2/2014,"13495,98"
5/5/2014,"13656,39"
5/6/2014,"13489,48"
5/7/2014,"13586,12"
5/8/2014,"13537,02"
5/9/2014,"13569,99"
5/12/2014,"13773,33"
5/13/2014,"13754,33"
5/14/2014,"13555,15"
5/15/2014,"13352,93"
5/16/2014,"13324,82"
5/19/2014,"13373,16"
5/20/2014,"13145,81"
5/21/2014,13224
5/22/2014,"13288,59"
5/23/2014,"13409,65"
5/27/2014,"13503,28"
5/28/2014,"13475,76"
5/29/2014,"13546,96"
5/30/2014,"13569,01"
6/2/2014,"13638,98"
6/3/2014,"13629,2"
6/4/2014,"13663,71"
6/5/2014,"13886,1"
6/6/2014,"13993,54"
6/9/2014,"14094,61"
6/10/2014,"14014,7"
6/11/2014,"13833,53"
6/12/2014,"13676,33"
6/13/2014,"13711,14"
6/16/2014,"13721,44"
6/17/2014,"13705,64"
6/18/2014,"13732,13"
6/19/2014,"13745,3"
6/20/2014,"13756,58"
6/23/2014,"13654,05"
6/24/2014,"13447,07"
6/25/2014,"13460,53"
6/26/2014,"13432,36"
6/27/2014,"13491,24"
6/30/2014,"13401,99"
7/1/2014,"13518,21"
7/2/2014,"13406,91"
7/3/2014,"13482,51"
7/7/2014,"13378,85"
7/8/2014,"13220,19"
7/9/2014,"13273,81"
7/10/2014,"13231,71"
7/11/2014,"13307,55"
7/14/2014,"13425,73"
7/15/2014,"13397,46"
7/16/2014,"13370,84"
7/17/2014,"13202,53"
7/18/2014,"13374,76"
7/21/2014,"13440,34"
7/22/2014,"13474,29"
7/23/2014,"13344,42"
7/24/2014,"13223,1"
7/25/2014,"13093,41"
7/28/2014,"13082,02"
7/29/2014,"12974,94"
7/30/2014,"13010,13"
7/31/2014,"12742,84"
8/1/2014,"12846,9"
8/4/2014,"12828,59"
8/5/2014,"12831,51"
8/6/2014,"12689,32"
8/7/2014,"12699,82"
8/8/2014,"12910,74"
8/11/2014,"12973,82"
8/12/2014,"12892,98"
8/13/2014,"13077,62"
8/14/2014,"13120,36"
8/15/2014,"13115,88"
8/18/2014,"13318,53"
8/19/2014,"13370,8"
8/20/2014,"13466,87"
8/21/2014,"13518,88"
8/22/2014,"13500,54"
8/25/2014,"13566,59"
8/26/2014,"13578,8"
8/27/2014,"13515,49"
8/28/2014,"13452,1"
8/29/2014,"13464,88"
9/2/2014,"13522,42"
9/3/2014,"13514,72"
9/4/2014,"13483,65"
9/5/2014,"13521,55"
9/8/2014,"13558,2"
9/9/2014,"13547,93"
9/10/2014,"13634,3"
9/11/2014,"13636,59"
9/12/2014,"13593,53"
9/15/2014,"13590,15"
9/16/2014,"13647,56"
9/17/2014,"13666,27"
9/18/2014,"13749,93"
9/19/2014,"13712,08"
9/22/2014,"13524,16"
9/23/2014,"13363,29"
9/24/2014,"13424,44"
9/25/2014,"13274,5"
9/26/2014,"13460,35"
9/29/2014,"13411,21"
9/30/2014,"13353,25"
10/1/2014,"13071,9"
10/2/2014,"13016,09"
10/3/2014,"13186,03"
10/6/2014,"13123,13"
10/7/2014,"12831,92"
10/8/2014,"13026,39"
10/9/2014,"12763,86"
10/10/2014,"12709,24"
10/13/2014,"12537,66"
10/14/2014,"12734,15"
10/15/2014,"12688,62"
10/16/2014,"12725,96"
10/17/2014,"12937,31"
10/20/2014,"12941,66"
10/21/2014,"13151,66"
10/22/2014,"13007,09"
10/23/2014,"13226,31"
10/24/2014,"13309,51"
10/27/2014,"13333,85"
10/28/2014,"13626,95"
10/29/2014,"13565,35"
10/30/2014,"13674,88"
10/31/2014,"13809,38"
11/3/2014,"13808,69"
11/4/2014,"13811,54"
11/5/2014,"13787,96"
11/6/2014,"13843,31"
11/7/2014,"13786,13"
11/10/2014,"13821,38"
11/11/2014,"13808,52"
11/12/2014,"13827,2"
11/13/2014,"13874,35"
11/14/2014,"13849,01"
11/17/2014,"13787,01"
11/18/2014,"13942,47"
11/19/2014,"13940,81"
11/20/2014,"13974,07"
11/21/2014,"14029,81"
11/24/2014,"14114,11"
11/25/2014,"14177,86"
11/26/2014,"14174,5"
11/28/2014,"14147,7"
12/1/2014,"14005,62"
12/2/2014,"14052,56"
12/3/2014,"14153,04"
12/4/2014,"14119,79"
12/5/2014,"14221,89"
12/8/2014,"14101,77"
12/9/2014,"14210,22"
12/10/2014,"13850,09"
12/11/2014,"13858,1"
12/12/2014,"13542,45"
12/15/2014,"13495,59"
12/16/2014,"13580,16"
12/17/2014,"13772,02"
12/18/2014,"14087,08"
12/19/2014,"14116,65"
12/22/2014,"14309,77"
12/23/2014,"14386,44"
12/24/2014,"14434,1"
12/26/2014,14479
12/29/2014,"14462,61"
12/30/2014,"14425,02"
12/31/2014,"14259,69"
1/2/2015,"14230,16"
1/5/2015,"14009,9"
1/6/2015,"13915,17"
1/7/2015,"14051,2"
1/8/2015,"14325,81"
1/9/2015,"14227,16"
1/12/2015,"14118,98"
1/13/2015,"14149,93"
1/14/2015,"14100,75"
1/15/2015,"14037,53"
1/16/2015,"14086,65"
1/20/2015,"14156,3"
1/21/2015,"14207,29"
1/22/2015,"14483,68"
1/23/2015,"14508,12"
1/26/2015,"14470,22"
1/27/2015,"14310,38"
1/28/2015,"14267,56"
1/29/2015,"14415,88"
1/30/2015,"14206,35"
2/2/2015,"14397,4"
2/3/2015,"14653,42"
2/4/2015,"14600,69"
2/5/2015,"14704,72"
2/6/2015,14841
2/9/2015,"14732,46"
2/10/2015,"14811,29"
2/11/2015,"14790,95"
2/12/2015,"14913,79"
2/13/2015,"15025,29"
2/17/2015,"14998,1"
2/18/2015,"15118,91"
2/19/2015,"15311,07"
2/20/2015,"15489,01"
2/23/2015,"15463,33"
2/24/2015,"15487,61"
2/25/2015,"15374,17"
2/26/2015,"15305,92"
2/27/2015,"15294,61"
3/2/2015,"15502,25"
3/3/2015,"15367,08"
3/4/2015,"15303,72"
3/5/2015,"15323,85"
3/6/2015,"15145,37"
3/9/2015,"15286,43"
3/10/2015,"15036,15"
3/11/2015,"15082,17"
3/12/2015,"15276,21"
3/13/2015,"15146,01"
3/16/2015,"15330,51"
3/17/2015,"15327,74"
3/18/2015,"15480,29"
3/19/2015,"15411,67"
3/20/2015,"15515,5"
3/23/2015,"15462,77"
3/24/2015,"15468,33"
3/25/2015,"15177,85"
3/26/2015,"15214,81"
3/27/2015,"15364,93"
3/30/2015,"15553,43"
3/31/2015,"15419,21"
4/1/2015,"15342,19"
4/2/2015,"15377,25"
4/6/2015,"15520,99"
4/7/2015,"15486,57"
4/8/2015,"15575,02"
4/9/2015,"15579,6"
4/10/2015,"15615,09"
4/13/2015,"15508,25"
4/14/2015,"15503,59"
4/15/2015,"15523,4"
4/16/2015,"15497,91"
4/17/2015,"15236,6"
4/20/2015,"15428,01"
4/21/2015,"15439,68"
4/22/2015,"15437,71"
4/23/2015,"15437,04"
4/24/2015,"15339,57"
4/27/2015,"15301,42"
4/28/2015,"15315,21"
4/29/2015,"15219,64"
4/30/2015,"14961,55"
5/1/2015,"15087,66"
5/4/2015,15131
5/5/2015,"14944,05"
5/6/2015,"14937,95"
5/7/2015,"14942,6"
5/8/2015,"15150,38"
5/11/2015,"15187,44"
5/12/2015,"15171,91"
5/13/2015,"15196,73"
5/14/2015,"15396,97"
5/15/2015,"15379,89"
5/18/2015,"15426,27"
5/19/2015,"15441,37"
5/20/2015,"15430,88"
5/21/2015,"15485,18"
5/22/2015,"15377,3"
5/26/2015,"15194,52"
5/27/2015,"15268,47"
5/28/2015,"15231,9"
5/29/2015,"15083,59"
6/1/2015,"15111,04"
6/2/2015,"15152,45"
6/3/2015,"15266,26"
6/4/2015,"15003,1"
6/5/2015,"15017,39"
6/8/2015,"14954,81"
6/9/2015,"14918,48"
6/10/2015,"15116,04"
6/11/2015,"15223,32"
6/12/2015,"15155,35"
6/15/2015,"15070,38"
6/16/2015,"15145,89"
6/17/2015,"15187,2"
6/18/2015,"15351,02"
6/19/2015,"15293,77"
6/22/2015,"15349,81"
6/23/2015,"15340,03"
6/24/2015,"15203,51"
6/25/2015,"15146,08"
6/26/2015,"15136,51"
6/29/2015,"14829,11"
6/30/2015,"14830,59"
7/1/2015,"14946,29"
7/2/2015,"14832,09"
7/6/2015,"14814,68"
7/7/2015,"14878,35"
7/8/2015,"14704,83"
7/9/2015,"14778,01"
7/10/2015,"14927,63"
7/13/2015,"15103,65"
7/14/2015,"15190,38"
7/15/2015,"15110,03"
7/16/2015,"15225,59"
7/17/2015,"15167,18"
7/20/2015,"15169,69"
7/21/2015,"14834,11"
7/22/2015,"14701,88"
7/23/2015,"14701,12"
7/24/2015,"14489,19"
7/27/2015,"14332,15"
7/28/2015,"14523,91"
7/29/2015,"14780,07"
7/30/2015,"14707,82"
7/31/2015,"14696,1"
8/3/2015,"14629,64"
8/4/2015,"14634,79"
8/5/2015,"14719,86"
8/6/2015,"14747,93"
8/7/2015,"14674,32"
8/10/2015,"15074,5"
8/11/2015,"14913,1"
8/12/2015,"14848,74"
8/13/2015,"14926,99"
8/14/2015,"15027,56"
8/17/2015,"15090,64"
8/18/2015,"15039,05"
8/19/2015,"14910,46"
8/20/2015,"14550,08"
8/21/2015,"14211,67"
8/24/2015,"13766,54"
8/25/2015,"13631,31"
8/26/2015,"13972,49"
8/27/2015,"14209,05"
8/28/2015,"14253,68"
8/31/2015,"14093,82"
9/1/2015,"13743,42"
9/2/2015,"14054,57"
9/3/2015,"14080,62"
9/4/2015,"13906,17"
9/8/2015,"14264,26"
9/9/2015,"14158,21"
9/10/2015,"14163,96"
9/11/2015,"14220,46"
9/14/2015,"14122,86"
9/15/2015,"14254,23"
9/16/2015,"14298,83"
9/17/2015,"14271,38"
9/18/2015,"14013,8"
9/21/2015,"14058,03"
9/22/2015,"13816,15"
9/23/2015,"13660,81"
9/24/2015,"13631,58"
9/25/2015,"13594,81"
9/28/2015,"13362,77"
9/29/2015,"13399,22"
9/30/2015,"13575,36"
10/1/2015,"13527,23"
10/2/2015,"13648,53"
10/5/2015,"13932,36"
10/6/2015,"13927,61"
10/7/2015,"14124,29"
10/8/2015,"14288,74"
10/9/2015,"14358,76"
10/12/2015,"14373,76"
10/13/2015,"14217,85"
10/14/2015,"13932,6"
10/15/2015,"14074,42"
10/16/2015,"14030,73"
10/19/2015,"14027,42"
10/20/2015,"14057,03"
10/21/2015,"14099,98"
10/22/2015,"14455,04"
10/23/2015,"14513,59"
10/26/2015,"14472,51"
10/27/2015,"14502,66"
10/28/2015,"14788,49"
10/29/2015,"14793,56"
10/30/2015,"14719,42"
11/2/2015,"14891,4"
11/3/2015,"14853,41"
11/4/2015,"14818,99"
11/5/2015,"14863,12"
11/6/2015,"14844,25"
11/9/2015,"14645,48"
11/10/2015,"14632,68"
11/11/2015,"14577,16"
11/12/2015,"14352,57"
11/13/2015,"14248,71"
11/16/2015,"14587,16"
11/17/2015,"14595,75"
11/18/2015,"14726,37"
11/19/2015,"14818,27"
11/20/2015,"14951,73"
11/23/2015,"14946,65"
11/24/2015,"15013,52"
11/25/2015,"14987,75"
11/27/2015,"14988,91"
11/30/2015,"14888,28"
12/1/2015,"14981,06"
12/2/2015,"14859,55"
12/3/2015,"14687,24"
12/4/2015,"14903,04"
12/7/2015,"14878,91"
12/8/2015,"14710,56"
12/9/2015,"14590,42"
12/10/2015,"14710,79"
12/11/2015,"14489,77"
12/14/2015,"14444,32"
12/15/2015,"14489,33"
12/16/2015,"14695,01"
12/17/2015,"14520,72"
12/18/2015,"14305,32"
12/21/2015,"14499,28"
12/22/2015,"14643,66"
12/23/2015,"14757,09"
12/24/2015,"14756,5"
12/28/2015,"14703,2"
12/29/2015,"14910,45"
12/30/2015,"14827,33"
12/31/2015,"14707,35"
1/4/2016,"14529,6"
1/5/2016,"14710,22"
1/6/2016,"14541,08"
1/7/2016,"14188,93"
1/8/2016,"13990,05"
1/11/2016,"14042,55"
1/12/2016,"14161,04"
1/13/2016,"13770,42"
1/14/2016,"13823,25"
1/15/2016,"13575,26"
1/19/2016,"13487,32"
1/20/2016,"13376,93"
1/21/2016,"13329,82"
1/22/2016,"13545,82"
1/25/2016,"13385,98"
1/26/2016,"13621,38"
1/27/2016,"13269,02"
1/28/2016,"13317,14"
1/29/2016,"13615,49"
2/1/2016,"13562,23"
2/2/2016,"13259,6"
2/3/2016,"13480,88"
2/4/2016,"13562,76"
2/5/2016,"13373,93"
2/8/2016,"13272,64"
2/9/2016,"13197,48"
2/10/2016,"13215,2"
2/11/2016,"12845,9"
2/12/2016,"12951,54"
2/16/2016,"13221,76"
2/17/2016,"13437,68"
2/18/2016,"13504,11"
2/19/2016,"13465,02"
2/22/2016,"13690,12"
2/23/2016,"13686,01"
2/24/2016,"13681,48"
2/25/2016,"13907,62"
2/26/2016,"13949,92"
2/29/2016,"13915,45"
3/1/2016,"14047,16"
3/2/2016,"14096,51"
3/3/2016,"14148,15"
3/4/2016,"14238,8"
3/7/2016,"14195,56"
3/8/2016,"14047,54"
3/9/2016,"14120,61"
3/10/2016,"14030,17"
3/11/2016,"14229,07"
3/14/2016,"14196,13"
3/15/2016,"14152,1"
3/16/2016,"14307,06"
3/17/2016,"14521,97"
3/18/2016,"14702,23"
3/21/2016,"14721,29"
3/22/2016,"14683,9"
3/23/2016,"14591,55"
3/24/2016,"14481,08"
3/28/2016,"14444,3"
3/29/2016,"14624,5"
3/30/2016,"14638,26"
3/31/2016,"14551,05"
4/1/2016,"14592,53"
4/4/2016,"14479,75"
4/5/2016,"14482,68"
4/6/2016,"14608,43"
4/7/2016,"14557,81"
4/8/2016,"14598,03"
4/11/2016,"14576,56"
4/12/2016,"14684,22"
4/13/2016,"14886,04"
4/14/2016,"14863,09"
4/15/2016,"14876,49"
4/18/2016,"14969,03"
4/19/2016,"14979,48"
4/20/2016,"14986,51"
4/21/2016,"14932,3"
4/22/2016,"15025,64"
4/25/2016,"14893,52"
4/26/2016,"15142,95"
4/27/2016,"15362,53"
4/28/2016,"15236,51"
4/29/2016,"15157,4"
5/2/2016,"15256,71"
5/3/2016,"15139,33"
5/4/2016,"15035,62"
5/5/2016,"15119,88"
5/6/2016,"15228,9"
5/9/2016,"15218,43"
5/10/2016,"15535,9"
5/11/2016,"15378,86"
5/12/2016,"15431,58"
5/13/2016,"15259,78"
5/16/2016,"15445,3"
5/17/2016,"15333,68"
5/18/2016,"15310,59"
5/19/2016,"15172,88"
5/20/2016,"15320,27"
5/23/2016,"15201,55"
5/24/2016,"15371,73"
5/25/2016,"15424,48"
5/26/2016,"15468,47"
5/27/2016,"15488,77"
5/31/2016,"15397,77"
6/1/2016,"15482,41"
6/2/2016,"15526,42"
6/3/2016,"15512,24"
6/6/2016,"15657,6"
6/7/2016,"15711,54"
6/8/2016,"15794,77"
6/9/2016,"15808,54"
6/10/2016,"15624,76"
6/13/2016,"15423,04"
6/14/2016,"15418,21"
6/15/2016,"15420,17"
6/16/2016,"15402,82"
6/17/2016,"15395,35"
6/20/2016,"15540,75"
6/21/2016,"15495,49"
6/22/2016,"15482,92"
6/23/2016,"15640,7"
6/24/2016,"15151,15"
6/27/2016,"14806,15"
6/28/2016,"14947,81"
6/29/2016,"15192,94"
6/30/2016,"15534,81"
7/1/2016,"15549,54"
7/5/2016,"15353,38"
7/6/2016,"15432,2"
7/7/2016,"15415,67"
7/8/2016,"15727,66"
7/11/2016,"15843,34"
7/12/2016,"15879,38"
7/13/2016,"15858,4"
7/14/2016,"15898,91"
7/15/2016,"15931,99"
7/18/2016,"15919,08"
7/19/2016,"15981,02"
7/20/2016,"16050,88"
7/21/2016,"15922,99"
7/22/2016,"15961,01"
7/25/2016,"15909,32"
7/26/2016,"16089,01"
7/27/2016,"16148,45"
7/28/2016,"16051,42"
7/29/2016,"16107,39"
8/1/2016,"16172,07"
8/2/2016,"16068,65"
8/3/2016,"16160,34"
8/4/2016,"16147,15"
8/5/2016,"16307,32"
8/8/2016,"16247,68"
8/9/2016,"16310,88"
8/10/2016,"16219,75"
8/11/2016,"16325,18"
8/12/2016,"16318,4"
8/15/2016,"16494,79"
8/16/2016,"16315,26"
8/17/2016,"16338,34"
8/18/2016,"16436,91"
8/19/2016,"16429,78"
8/22/2016,"16440,47"
8/23/2016,"16397,02"
8/24/2016,"16357,58"
8/25/2016,"16356,73"
8/26/2016,"16271,1"
8/29/2016,"16368,66"
8/30/2016,"16281,85"
8/31/2016,"16160,52"
9/1/2016,"16229,57"
9/2/2016,"16343,17"
9/6/2016,"16321,48"
9/7/2016,"16287,24"
9/8/2016,"16261,32"
9/9/2016,"15857,92"
9/12/2016,"16005,58"
9/13/2016,"15779,86"
9/14/2016,"15674,91"
9/15/2016,"15829,1"
9/16/2016,"15640,77"
9/19/2016,"15731,38"
9/20/2016,"15675,46"
9/21/2016,"15912,17"
9/22/2016,"16112,43"
9/23/2016,"16064,41"
9/26/2016,"16020,81"
9/27/2016,"16108,9"
9/28/2016,"16198,95"
9/29/2016,"15982,44"
9/30/2016,"16066,47"
10/3/2016,16071
10/4/2016,"15965,59"
10/5/2016,"16069,24"
10/6/2016,"16063,9"
10/7/2016,"15866,14"
10/10/2016,"15939,36"
10/11/2016,15681
10/12/2016,"15709,17"
10/13/2016,"15692,81"
10/14/2016,"15693,44"
10/17/2016,"15734,68"
10/18/2016,"15844,38"
10/19/2016,"15835,81"
10/20/2016,"15803,48"
10/21/2016,"15748,53"
10/24/2016,"15912,66"
10/25/2016,"16087,79"
10/26/2016,"16253,9"
10/27/2016,"16082,84"
10/28/2016,"16169,89"
10/31/2016,"16205,94"
11/1/2016,"16129,98"
11/2/2016,"15977,16"
11/3/2016,"15878,93"
11/4/2016,"15889,23"
11/7/2016,"16188,15"
11/8/2016,"16195,58"
11/9/2016,"16888,4"
11/10/2016,"17155,3"
11/11/2016,"17402,82"
11/14/2016,"17586,38"
11/15/2016,"17494,23"
11/16/2016,"17402,59"
11/17/2016,"17407,69"
11/18/2016,"17396,92"
11/21/2016,"17455,45"
11/22/2016,"17676,32"
11/23/2016,"17784,48"
11/25/2016,"17897,55"
11/28/2016,"17837,58"
11/29/2016,"17896,58"
11/30/2016,"17781,87"
12/1/2016,"17850,88"
12/2/2016,"17873,07"
12/5/2016,"17917,53"
12/6/2016,"17997,09"
12/7/2016,"18146,72"
12/8/2016,"17972,19"
12/9/2016,"18011,42"
12/12/2016,"17805,07"
12/13/2016,"17731,31"
12/14/2016,"17572,63"
12/15/2016,"17624,52"
12/16/2016,"17592,79"
12/19/2016,"17722,13"
12/20/2016,"17797,32"
12/21/2016,"17711,29"
12/22/2016,"17708,9"
12/23/2016,"17727,97"
12/27/2016,"17766,22"
12/28/2016,"17588,67"
12/29/2016,"17608,23"
12/30/2016,"17516,08"
1/3/2017,"17735,04"
1/4/2017,"17858,37"
1/5/2017,"17844,72"
1/6/2017,"17881,88"
1/9/2017,"17734,7"
1/10/2017,"17777,9"
